,title,first_artist,all_artists,id,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,loudness_norm,tempo_norm,key_norm,time_signature_norm,labels
0,Don't You,G5SH,['G5SH'],6dOtW0CfQOGr3Y5OZVsNlb,0.693,0.703,7,-5.516,1,0.00215,0.000117,0.209,0.49700000000000005,130.069,157075,4,0.7500121141638805,0.448516741622039,0.6363636363636364,1.0,4
1,If You Wanna,Perfume,['Perfume'],7Gk4yhNhOQ35ukXdmW4zWl,0.5670000000000001,0.8059999999999999,9,-2.04,1,0.293,0.195,0.242,0.7240000000000001,149.976,163584,4,0.9184474487570868,0.5908509162668651,0.8181818181818182,1.0,4
2,In My Feelings,Drake,['Drake'],0bAkKNCQfWkexHFn7fIKns,0.735,0.48200000000000004,8,-9.445,1,0.006229999999999999,0.0144,0.44799999999999995,0.315,181.995,217933,4,0.5596259146193729,0.8197853583200465,0.7272727272727273,1.0,4
3,City Lights (feat. EVO+ & Jinmenusagi),HyperJuice,"['HyperJuice', 'EVO', 'Jinmenusagi']",41rLrTjd0p9Z1LI1jeeFHb,0.738,0.82,0,-3.181,1,0.0573,0.0,0.161,0.5489999999999999,131.025,248141,4,0.8631584048069002,0.4553520995845877,0.0,1.0,0
4,Save ME,BTS,['BTS'],0RB00aMsmBlr91i9r4Sfib,0.606,0.778,1,-4.393,1,0.0255,0.0,0.0819,0.528,139.865,196559,4,0.8044289383146775,0.5185577108700783,0.09090909090909091,1.0,0
5,SAD!,XXXTENTACION,['XXXTENTACION'],3ee8Jmje8o58CHK66QrVC2,0.74,0.613,8,-4.88,1,0.258,0.00372,0.12300000000000001,0.473,75.023,166606,4,0.7808305470756408,0.05494026211738795,0.7272727272727273,1.0,4
6,Ocean (feat. Khalid),Martin Garrix,"['Martin Garrix', 'Khalid']",3nc420PXjTdBV5TN0gCFkS,0.506,0.693,0,-7.265,0,0.584,9.58e-05,0.0891,0.221,139.912,216420,4,0.6652614236565393,0.5188937588033835,0.0,1.0,1
7,Do What I Want,Lil Uzi Vert,['Lil Uzi Vert'],4IWGnyOHDrVZEtPWfs4s7q,0.6809999999999999,0.701,9,-6.336,1,0.106,0.0,0.20800000000000002,0.39799999999999996,139.952,175203,4,0.710277656636139,0.5191797570444943,0.8181818181818182,1.0,4
8,쩔어 DOPE,BTS,['BTS'],0pGHou9D7JTMKbMfOLKy50,0.619,0.889,10,-3.108,0,0.0483,0.0,0.324,0.622,77.058,240021,4,0.8666957406599797,0.06949042263390087,0.9090909090909092,1.0,3
9,我不浪漫,Kimberley Chen,['Kimberley Chen'],60K4pIh2MiKveSXxgG4ouq,0.655,0.75,2,-3.234,0,0.0335,0.0,0.127,0.593,87.0,250378,4,0.8605902020642535,0.14057528546199444,0.18181818181818182,1.0,1
10,Young Dumb & Broke,Khalid,['Khalid'],5Z3GHaZ6ec9bsiI5BenrbY,0.7979999999999999,0.539,1,-6.351,1,0.19899999999999998,1.66e-05,0.165,0.39399999999999996,136.94899999999998,202547,4,0.7095508068033145,0.49770843909309953,0.09090909090909091,1.0,0
11,櫻花樹下,Hins Cheung,['Hins Cheung'],2FgDWCqMCIAATvqr9ozeYm,0.415,0.498,9,-5.022,1,0.659,0.0,0.19699999999999998,0.3,143.68,249987,4,0.7739497019915685,0.5458347931160226,0.8181818181818182,1.0,2
12,Like A Mercedes,Lexie Liu,['Lexie Liu'],1PJcFbsMcKLjZgklxrHPAN,0.608,0.727,1,-7.282,0,0.0377,0.0,0.0888,0.504,166.051,212823,4,0.6644376605126714,0.7057864594132748,0.09090909090909091,1.0,1
13,rockstar (feat. 21 Savage),Post Malone,"['Post Malone', '21 Savage']",0e7ipj03S05BNilyu5bRzt,0.585,0.52,5,-6.136,0,0.124,7.01e-05,0.131,0.129,159.80100000000002,218147,4,0.7199689877404661,0.6610992342397097,0.4545454545454546,1.0,1
14,Need U Now,Julia Wu,['Julia Wu'],6yIaJDuVNOxENVkzyILhCi,0.627,0.568,5,-7.0920000000000005,1,0.301,0.0,0.168,0.47200000000000003,127.774,188743,4,0.6736444250617822,0.43210759253830594,0.4545454545454546,1.0,4
15,有何不可,許嵩,['許嵩'],5rXBmcYNJYMYdhwxlMLh0s,0.5489999999999999,0.521,6,-6.119,1,0.47200000000000003,1.96e-06,0.0978,0.7709999999999999,202.017,240027,4,0.7207927508843339,0.962941777908066,0.5454545454545454,1.0,4
16,日落大道,梁博,['梁博'],7qIm3F7GqOrigJsKadawEZ,0.581,0.47,11,-8.344,1,0.128,4.33e-05,0.11199999999999999,0.235,128.076,275435,4,0.6129766923486941,0.4342668792586926,1.0,1.0,4
17,One Dance,Drake,"['Drake', 'WizKid', 'Kyla']",12VWzyPDBCc8fqeWCAfNwR,0.792,0.625,1,-5.609,1,0.0077599999999999995,0.0018800000000000002,0.32899999999999996,0.37,103.96700000000001,173987,4,0.7455056452003683,0.2618885893851754,0.09090909090909091,1.0,0
18,戀愛達人,Show Luo,['Show Luo'],7yem27EktuPjs9JqYWCiZz,0.763,0.615,0,-6.664,1,0.0534,0.0,0.127,0.624,98.007,210267,4,0.6943838736250425,0.21927485145966358,0.0,1.0,0
19,Better Now,Post Malone,['Post Malone'],7dt6x5M1jzdTEt8oCbisTK,0.68,0.578,10,-5.803999999999999,1,0.331,0.0,0.135,0.341,145.03799999999998,231267,4,0.7360565973736493,0.5555444334017345,0.9090909090909092,1.0,4
20,Realize - Myanmar Version,Rose Quartz,['Rose Quartz'],1jS6puyhOgHIEH6pl5FMZp,0.785,0.8690000000000001,9,-3.0669999999999997,1,0.326,1.89e-05,0.0501,0.21600000000000003,106.01,222736,4,0.8686824635363668,0.27649594954991036,0.8181818181818182,1.0,4
21,我只是你的夢境,Astro Bunny,['Astro Bunny'],012ngpf9pRtNLWnWVBVPop,0.622,0.862,4,-7.099,0,0.0493,0.000688,0.354,0.315,104.01799999999999,223817,4,0.6733052284731308,0.2622532371425916,0.36363636363636365,1.0,1
22,僕はロボットごしの君に恋をする,THE SxPLAY,['THE SxPLAY'],39Gho28UEGPOmhPuFCNgWS,0.7090000000000001,0.677,9,-3.677,1,0.774,0.0,0.155,0.375,109.976,290293,4,0.8391239036681688,0.3048526751560478,0.8181818181818182,1.0,2
23,敢 Roleplay,Lu Han,['Lu Han'],3m1nz39Ke2fLUEb1AOdEUR,0.7879999999999999,0.8240000000000001,9,-6.432,1,0.0613,5.28e-06,0.0283,0.653,143.954,159314,4,0.7056258177060619,0.5477938810676317,0.8181818181818182,1.0,4
24,Going Bad (feat. Drake),Meek Mill,"['Meek Mill', 'Drake']",2IRZnDFmlqMuOrYOLnZZyc,0.889,0.496,4,-6.365,0,0.259,0.0,0.252,0.544,86.00299999999999,180522,4,0.7088724136260116,0.13344677930230725,0.36363636363636365,1.0,1
25,勇敢去愛吧,Tiger Hu,['Tiger Hu'],798A1AbXluls2TtL3rKkSU,0.647,0.7929999999999999,5,-4.919,1,0.106,1.14e-06,0.37,0.585,99.93700000000001,238653,4,0.778940737510297,0.23307426659326064,0.4545454545454546,1.0,4
26,打個牌,G5SH,['G5SH'],0V6luheDNQz5KexcDWET0P,0.7020000000000001,0.654,11,-6.175,0,0.0339,2.06e-06,0.0779,0.62,120.985,214215,4,0.7180791781751223,0.38356654106577254,1.0,1.0,3
27,望,張涵雅,['張涵雅'],0IczofX5iiwUhTeH54EpSy,0.64,0.836,3,-9.8,1,0.377,0.000171,0.141,0.386,137.985,218500,4,0.5424238019091923,0.5051157935378698,0.2727272727272727,1.0,0
28,我當你空氣,WONFU,['WONFU'],6PGJkZrbR06YVnS0w4thLk,0.795,0.659,1,-6.274,0,0.12300000000000001,2.07e-05,0.16899999999999998,0.65,119.932,235668,4,0.7132819692784804,0.3760376373685303,0.09090909090909091,1.0,1
29,Feels Great (feat. Fetty Wap & CVBZ),Cheat Codes,"['Cheat Codes', 'Fetty Wap', 'CVBZ']",5uu28fUesZMl89lf9CLrgN,0.522,0.833,0,-3.715,1,0.0454,0.0,0.127,0.29600000000000004,180.00900000000001,193569,4,0.8372825507583467,0.8055855456488945,0.0,1.0,0
30,天使見證的愛情,蕭秉治,"['蕭秉治', 'Erika']",46k8JnUuYVu8yWtC3VN8wo,0.637,0.7170000000000001,7,-6.792999999999999,1,0.153,0.0,0.078,0.518,160.02700000000002,203199,4,0.6881329650627515,0.6627151243019858,0.6363636363636364,1.0,4
31,多愛,G5SH,['G5SH'],7lmJuMOXIPplwz8TphSZdF,0.7,0.705,1,-4.76,0,0.0249,0.0,0.10400000000000001,0.235,144.013,226221,4,0.7866453457382372,0.54821572847327,0.09090909090909091,1.0,1
32,Love Lies (with Normani),Khalid,"['Khalid', 'Normani']",45Egmo7icyopuzJN0oMEdk,0.708,0.648,6,-5.626,1,0.0956,0.0,0.134,0.33799999999999997,143.955,201707,4,0.7446818820565004,0.5478010310236594,0.5454545454545454,1.0,4
33,Dawn of us,Jackson Wang,['Jackson Wang'],2NpKyrIlJOHszUS2cXpEMU,0.8340000000000001,0.588,0,-6.242999999999999,1,0.387,4.25e-06,0.11199999999999999,0.489,141.944,179834,4,0.7147841255996512,0.5334224694518128,0.0,1.0,0
34,我好想好想你,蕭秉治,['蕭秉治'],1OGfogSzNgcmfZTblG7bi5,0.523,0.613,5,-5.812,0,0.0873,0.0,0.128,0.24600000000000002,81.531,259162,4,0.7356689441294761,0.10147217594611796,0.4545454545454546,1.0,1
35,情侶鞋,G5SH,['G5SH'],7wPZGWCCpP6wpzrxjiKJzy,0.71,0.654,6,-5.356,1,0.0709,0.0,0.207,0.622,101.94,182806,4,0.7577651790473421,0.24739562851688462,0.5454545454545454,1.0,4
36,當我成了妳,呆寶靜,['呆寶靜'],62KHwCjpfVY2kpRq3OCDsz,0.9309999999999999,0.865,7,-5.098,1,0.575,0.00065,0.109,0.7120000000000001,105.01100000000001,172365,4,0.7702669961719242,0.2693531434781677,0.6363636363636364,1.0,4
37,Strawberries & Cigarettes,Troye Sivan,['Troye Sivan'],2z7UKVsBdbA7HFPunDKDP4,0.514,0.539,9,-8.696,1,0.158,0.0,0.0902,0.27399999999999997,168.062,201547,4,0.5959199496050782,0.7201650209851211,0.8181818181818182,1.0,4
38,I Need U,BTS,['BTS'],3RlcLpMmRvSd84Uw6Yt4Iw,0.486,0.88,5,-3.097,0,0.0215,0.0,0.24,0.71,158.043,210987,4,0.8672287638707177,0.6485296115428891,0.4545454545454546,1.0,3
39,8TEEN,Khalid,['Khalid'],5bgwqaRSS3M8WHWruHgSL5,0.83,0.585,1,-5.8020000000000005,1,0.225,0.00209,0.0576,0.642,105.03,228600,4,0.7361535106846926,0.26948899264269527,0.09090909090909091,1.0,0
40,Stay,TAEYEON,['TAEYEON'],1fvLCkVS7xfD5kvUzzacoS,0.631,0.725,2,-2.449,1,0.127,0.0,0.11800000000000001,0.414,104.95299999999999,252977,4,0.8986286766487377,0.26893844602855693,0.18181818181818182,1.0,0
41,Noi Nay Co Anh,Sơn Tùng M-TP,['Sơn Tùng M-TP'],6efaWmqWQxnWFGcFN2BqDW,0.523,0.85,0,-5.245,1,0.0449,0.0008269999999999999,0.13,0.37,91.98299999999999,260128,4,0.7631438678102438,0.17620351634837444,0.0,1.0,0
42,Tower Light Fireworks,iMeiden,"['iMeiden', 'Rachie']",0GbffRMuecaBb3hesnN26x,0.597,0.637,2,-8.988,1,0.384,0.0,0.303,0.585,99.975,258600,4,0.5817706061927606,0.23334596492231569,0.18181818181818182,1.0,0
43,OTW,Khalid,"['Khalid', '6LACK', 'Ty Dolla $ign']",6Hgh47WXVKtXN5zGOu0hjI,0.652,0.6779999999999999,2,-6.183,1,0.183,3.26e-05,0.106,0.28,72.98899999999999,263014,4,0.7176915249309492,0.040397251556902936,0.18181818181818182,1.0,0
44,一笑傾城,Silence Wang,['Silence Wang'],0L7rQrY1zzUYUzJAkUuZ0B,0.7340000000000001,0.6609999999999999,0,-7.869,1,0.0603,2.93e-06,0.0886,0.36,117.98,231910,4,0.6359936037214712,0.3620809232023224,0.0,1.0,0
45,This Is the Moment,Selectracks,['Selectracks'],7iGf7mj3yfIdPSJR2GYpSa,0.532,0.88,7,-4.9719999999999995,1,0.00123,0.0016899999999999999,0.214,0.708,98.01299999999999,219107,4,0.7763725347676503,0.21931775119583014,0.6363636363636364,1.0,4
46,半天空檔,Kaho Hung,['Kaho Hung'],5NCCX9hbf2BmJ47bSebdc3,0.7090000000000001,0.7240000000000001,0,-5.751,1,0.175,0.0,0.257,0.785,111.484,206768,4,0.7386248001162959,0.3156348088459256,0.0,1.0,0
47,View,SHINee,['SHINee'],46E1ic6n099e76t5J1TbHn,0.728,0.8009999999999999,6,-4.428,0,0.04,0.0,0.0415,0.6559999999999999,123.95299999999999,190821,4,0.8027329553714203,0.4047876105561951,0.5454545454545454,1.0,3
48,Somebody,The Chainsmokers,"['The Chainsmokers', 'Drew Love']",3pWcj8hxj3fsb9TDAcMpEl,0.532,0.616,10,-7.074,0,0.18600000000000003,0.0,0.0928,0.292,101.883,223147,4,0.6745166448611717,0.24698808102330178,0.9090909090909092,1.0,3
49,Blood Sweat & Tears,BTS,['BTS'],5RGf8qn1TBWVplLyyKUsuV,0.583,0.885,0,-3.571,0,0.0244,0.0,0.35700000000000004,0.601,92.959,217052,4,0.8442603091534622,0.18318187343147846,0.0,1.0,1
50,Killin' Me (aNueNue MC色彩吉他宣傳曲),Gail,['Gail'],5PpPbVrs8A420BrabyPOGa,0.843,0.465,2,-8.574,1,0.531,0.0,0.163,0.6970000000000001,133.925,156716,4,0.6018316615787178,0.4760869720651219,0.18181818181818182,1.0,0
51,You Can Be MY GirlFriend,KUN,['KUN'],1txiXz73N9Ji7DMep90YgJ,0.846,0.758,6,-3.245,1,0.0445,0.0,0.18899999999999997,0.6679999999999999,127.999,184163,4,0.8600571788535155,0.4337163326445543,0.5454545454545454,1.0,4
52,Taiwan - 夜店用加長型,曾博恩,"['曾博恩', 'DJ Hauer']",44vzvejnz8RJTAHErLmuZq,0.768,0.7809999999999999,6,-3.53,1,0.0521,0.013000000000000001,0.0942,0.826,128.016,281250,4,0.8462470320298493,0.4338378818970264,0.5454545454545454,1.0,4
53,潮共,JB,['JB'],0MLvveZtOJDYtJZWqyPEol,0.797,0.655,10,-7.845,0,0.848,0.0,0.257,0.589,83.899,117143,4,0.6371565634539904,0.11840327181987836,0.9090909090909092,1.0,3
54,Side Effects - Acapella,Mike Tompkins,"['Mike Tompkins', 'Alex Porat']",7bGaiexQ6DJWO3D48GBoYs,0.733,0.8340000000000001,10,-5.852,0,0.156,0.0,0.151,0.377,110.04700000000001,173718,4,0.7337306779086108,0.3053603220340196,0.9090909090909092,1.0,3
55,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,"['Post Malone', 'Swae Lee']",0RiRZpuVRbi7oqRdSMwhQY,0.755,0.522,2,-4.368,1,0.5329999999999999,0.0,0.0685,0.925,89.96,157560,4,0.8056403547027184,0.16173915530419486,0.18181818181818182,1.0,0
56,最好的樣子,滴妹,['滴妹'],5wRR0UqcuHg5NTrtpRs5T8,0.807,0.836,5,-4.415,0,0.335,0.0,0.114,0.8370000000000001,115.98299999999999,203864,4,0.8033628918932015,0.34780246101486473,0.4545454545454546,1.0,3
57,Police In Helicopter - Original Mix,Mike Pimenta,"['Mike Pimenta', 'Jessica']",51QDoDL4xDjMUPlpqJKXt0,0.757,0.325,0,-14.835999999999999,1,0.23,0.0789,0.113,0.18,114.991,206609,4,0.298396084702234,0.3407097046353165,0.0,1.0,0
58,Enjoy,Mazeh,['Mazeh'],1mnG9MYL4fuJQgtwx6EGfl,0.8540000000000001,0.252,7,-20.994,1,0.863,0.489,0.0826,0.892,120.07700000000001,80150,4,0.0,0.377074380992557,0.6363636363636364,1.0,2
59,No Apology (Wala Akong Paki),Karencitta,['Karencitta'],7CFwuPpVRhdJ7EwqC0vfXe,0.78,0.674,6,-5.869,1,0.0144,6.27e-06,0.17,0.604,105.01799999999999,166857,4,0.7329069147647429,0.26940319317036193,0.5454545454545454,1.0,4
60,ツキアカリ,Sakurako Ohara,['Sakurako Ohara'],3WYfOFUjN5Ib8btitmrc9D,0.769,0.679,7,-5.088,1,0.223,0.0,0.34299999999999997,0.752,107.01799999999999,188107,4,0.7707515627271406,0.28370310522590286,0.6363636363636364,1.0,4
61,Summers Still Burning,Reiji Kawaguchi,['Reiji Kawaguchi'],1RD9eut6TDso1KclSxxJLa,0.738,0.6829999999999999,11,-6.212000000000001,0,0.124,0.0,0.20800000000000002,0.552,133.958,212253,4,0.7162862819208218,0.4763229206140383,1.0,1.0,3
62,Gurenge,LiSA,['LiSA'],23DbzwNJSLo7nkSWjODMvY,0.545,0.9790000000000001,4,-2.8,0,0.00339,0.000118,0.0775,0.309,135.002,238587,4,0.8816203905606435,0.4837874747070307,0.36363636363636365,1.0,1
63,Negai Anokorono Kimie,Mirei Toyama,['Mirei Toyama'],5IKxIziA8UIs0QguQb6rTv,0.529,0.638,2,-4.909,1,0.34299999999999997,0.0,0.302,0.28600000000000003,169.145,340427,4,0.7794253040655135,0.7279084233631965,0.18181818181818182,1.0,0
64,ギミギミ,BENI,['BENI'],1iLHoMwhuY4sguA4gLGCk3,0.71,0.77,6,-5.092,1,0.23399999999999999,0.0,0.0707,0.787,95.03299999999999,222547,4,0.7705577361050541,0.19801088223307423,0.5454545454545454,1.0,4
65,BOY MEETS GIRL,Rude-α,['Rude-α'],28IvfZ1XlyDRRrcWhE7soC,0.8109999999999999,0.88,11,-3.949,1,0.149,0.0,0.0452,0.805,113.039,234533,4,0.8259436933662838,0.3267529904691087,1.0,1.0,4
66,Stand By You,Official HIGE DANdism,['Official HIGE DANdism'],6SzML1m0wK3edW6RbH3oxT,0.609,0.8690000000000001,1,-5.129,1,0.00864,0.0,0.28300000000000003,0.626,154.024,256132,4,0.7687648398507535,0.6197939382672799,0.09090909090909091,1.0,0
67,I Think I'm Falling,KOHH,['KOHH'],716CUwN2lYiz2cmcZGHvBo,0.753,0.841,0,-4.751,0,0.21100000000000002,7.92e-05,0.35,0.485,134.931,233428,4,0.7870814556379319,0.48327982782905904,0.0,1.0,1
68,Prince,sanari,['sanari'],4QJzhJ4yPMOr9GP2kSLGqK,0.802,0.838,9,-5.172000000000001,1,0.22399999999999998,0.0,0.0852,0.675,99.98899999999999,249660,4,0.7666812036633232,0.2334460643067045,0.8181818181818182,1.0,4
69,YOKOHAMA Blues,SEKAI NO OWARI,['SEKAI NO OWARI'],1EJOWPgFH4ThdIFdvbKA2B,0.736,0.799,6,-5.492999999999999,0,0.188,3.09e-06,0.318,0.7879999999999999,95.04299999999999,292515,4,0.7511266172408781,0.19808238179335197,0.5454545454545454,1.0,3
70,Lost In Japan,Shawn Mendes,['Shawn Mendes'],79esEXlqqmq0GPz0xQSZTV,0.713,0.738,10,-6.784,1,0.255,0.0,0.106,0.425,105.027,201200,4,0.6885690749624461,0.269467542774612,0.9090909090909092,1.0,4
71,イマガイイ,MINMI,"['MINMI', 'JP THE WAVY']",4TNL5wGPD5sqtCspw4DcKu,0.7090000000000001,0.655,7,-8.191,0,0.00231,2.61e-06,0.133,0.248,124.941,248667,4,0.6203905606435043,0.41185176711163235,0.6363636363636364,1.0,3
72,Pauwi Nako,PDL,"['PDL', 'Skusta Clee', 'Jnske', 'Bullet D', 'Yuridope', 'Flow G']",2tzAN1L07SNwnOdgOEeuQr,0.657,0.746,1,-6.277,1,0.0175,0.0,0.107,0.467,136.887,341574,4,0.7131365993119154,0.4972651418193779,0.09090909090909091,1.0,0
73,Money,Miquela,['Miquela'],7dW77OTAuGxwlz4QDHUFUa,0.836,0.573,10,-7.332000000000001,1,0.177,0.0,0.0604,0.731,142.034,190141,4,0.6620148277365896,0.5340659654943123,0.9090909090909092,1.0,4
74,Tropical 1st single album 'Mwah' - Mwah,Tropical,['Tropical'],0bkANyJx9oD9I5XMChIeCy,0.721,0.862,1,-3.162,1,0.114,0.0,0.0524,0.5670000000000001,109.992,181814,4,0.8640790812618113,0.3049670744524922,0.09090909090909091,1.0,0
75,Baby I Love U,TEE,['TEE'],7yThEzCgdwVL9IlAKW3bDO,0.664,0.677,1,-5.271,1,0.401,0.0,0.0716,0.27699999999999997,93.008,313907,4,0.7618839947666812,0.18353222127683916,0.09090909090909091,1.0,0
76,シリタイ,SPICY CHOCOLATE,"['SPICY CHOCOLATE', 'C&K', 'Cyberjapan Dancers']",4Ryu1fgkteIc5VlJOifEyS,0.6729999999999999,0.851,8,-3.8689999999999998,0,0.0591,0.0,0.114,0.491,105.009,288667,4,0.8298202258080147,0.2693388435661121,0.7272727272727273,1.0,3
77,BLUE SAPPHIRE,Hiroomi Tosaka,['Hiroomi Tosaka'],7hi6jXqicGD6MIb5H8Ktwk,0.634,0.898,10,-3.9419999999999997,0,0.0638,0.0,0.23600000000000002,0.843,99.03299999999999,212300,4,0.8262828899549353,0.22661070634415598,0.9090909090909092,1.0,3
78,Looped Up (feat. VERNON),tobi lou,"['tobi lou', 'Vernon']",5InZzHAvyMPSMEXT4AeDQ3,0.7809999999999999,0.6509999999999999,8,-7.062,0,0.262,1.47e-06,0.115,0.345,91.984,271314,4,0.6750981247274312,0.17621066630440224,0.7272727272727273,1.0,3
79,Song Request 신청곡 (feat. SUGA of BTS),Lee So Ra,"['Lee So Ra', 'SUGA']",57jBcQUCJaIUTRbqBmW7D1,0.48200000000000004,0.59,2,-7.144,1,0.7070000000000001,0.000361,0.141,0.45399999999999996,175.795,281067,4,0.6711246789746572,0.7754556309478697,0.18181818181818182,1.0,2
80,Waktu Yang Salah,Fiersa Besari,"['Fiersa Besari', 'Thantri']",4qgIQcskrvj6nlypTvBm5k,0.665,0.276,7,-11.052999999999999,1,0.7879999999999999,0.0,0.099,0.299,130.07,325947,4,0.4817076125405825,0.44852389157806677,0.6363636363636364,1.0,2
81,LONELY NIGHTS,tofubeats,['tofubeats'],2cBVXCi2n4VztEzq25HoA7,0.866,0.7040000000000001,11,-6.627999999999999,0,0.363,0.0,0.0696,0.884,134.019,236484,4,0.6961283132238214,0.47675906793173234,1.0,1.0,3
82,Playboy Style (feat. Charli XCX & Bhad Bhabie),Clean Bandit,"['Clean Bandit', 'Charli XCX', 'Bhad Bhabie']",3uYOVV9hpYLk6scE9xvAqt,0.723,0.648,11,-6.522,0,0.0551,3.6099999999999997e-05,0.298,0.369,151.035,220067,4,0.7012647187091148,0.598422719700274,1.0,1.0,3
83,Never Let You In,DJ SODA,"['DJ SODA', 'Walshy Fire']",0VqMwyDQLfsEF7YZZPMV5m,0.86,0.525,5,-8.93,0,0.0136,2.46e-05,0.10099999999999999,0.32899999999999996,102.97200000000001,195728,4,0.5845810922130155,0.2547743831375438,0.4545454545454546,1.0,1
84,Fantasy,Sang Min Lim,['Sang Min Lim'],2B1eD4sQSmc6URphgGKnOf,0.764,0.574,1,-7.147,1,0.426,0.0,0.672,0.204,119.027,192400,4,0.6709793090080922,0.36956692716339806,0.09090909090909091,1.0,0
85,何様,SKY-HI,"['SKY-HI', 'Boku no Lyric no Boyomi']",5ZOLh4Vuk2pDdYk20AtF7q,0.688,0.7340000000000001,0,-5.316,0,0.0551,0.0,0.136,0.221,149.999,174280,4,0.7597034452682077,0.5910153652555037,0.0,1.0,1
86,Mirage,Sezairi,['Sezairi'],3D25C0kj7TvfTUJukgjast,0.74,0.654,0,-6.749,1,0.42,0.0,0.0988,0.672,89.97399999999999,205480,4,0.6902650579057034,0.16183925468858368,0.0,1.0,0
87,WAKARIMASEN,MIYACHI,['MIYACHI'],7F3YLWjeHH696v4az3Emtx,0.805,0.664,8,-7.915,0,0.251,0.0,0.249,0.9059999999999999,143.961,197773,4,0.6337645975674759,0.547843930759826,0.7272727272727273,1.0,3
88,Long Flight,TAEYONG,['TAEYONG'],4hHRHdPzKTpobGyyW9ipNg,0.688,0.861,5,-2.7889999999999997,0,0.203,1.47e-06,0.127,0.875,148.065,198293,4,0.8821534137713816,0.5771873502977958,0.4545454545454546,1.0,3
89,LOOK AT ME NOW,sudannayuzuyully,['sudannayuzuyully'],7tbW7bNy8wsEnhY4MbP9Hw,0.7140000000000001,0.848,10,-3.9960000000000004,0,0.134,0.00373,0.185,0.7,130.02100000000002,189067,4,0.823666230556767,0.4481735437327062,0.9090909090909092,1.0,3
90,"Back to Life - from ""Bumblebee""",Hailee Steinfeld,['Hailee Steinfeld'],16geeCnXrbiomV1IZ8Kudc,0.638,0.659,10,-6.215,0,0.0127,0.0,0.187,0.341,103.029,233858,4,0.716140911954257,0.25518193063112665,0.9090909090909092,1.0,3
91,Right and Left,Survive Said The Prophet,['Survive Said The Prophet'],3aebringvaYqzX9e6qV0pu,0.392,0.9470000000000001,7,-3.31,1,0.045,0.0,0.11900000000000001,0.583,113.11,187373,4,0.8569074962446093,0.3272606373470804,0.6363636363636364,1.0,4
92,夏夜のマジック,Indigo la End,['Indigo la End'],144pIQC3mpmUkZXMt8fIwb,0.465,0.818,2,-3.855,0,0.222,0.0,0.21600000000000003,0.669,80.024,305640,4,0.8304986189853176,0.09069719221226796,0.18181818181818182,1.0,1
93,What a life,EXO-SC,['EXO-SC'],3TfLZodlQ1TzNpdrc4KXR5,0.862,0.782,5,-3.8110000000000004,0,0.301,0.0,0.14300000000000002,0.847,135.029,203867,4,0.8326307118282696,0.48398052351978044,0.4545454545454546,1.0,3
94,LOVE. FEAT. ZACARI.,Kendrick Lamar,"['Kendrick Lamar', 'Zacari']",6PGoSes0D9eUDeeAafB2As,0.8,0.585,10,-7.343,1,0.264,0.0,0.153,0.779,126.05799999999999,213400,4,0.6614818045258517,0.4198382679946519,0.9090909090909092,1.0,4
95,Maria,김아중,['김아중'],1EV9aadh7iTZetS5L7jcu9,0.637,0.733,11,-3.748,1,0.0022600000000000003,0.00168,0.0534,0.657,80.056,187687,4,0.8356834811261327,0.09092599080515656,1.0,1.0,4
96,不是我不明白,Fish Leong,"['Fish Leong', 'Crowd Lu']",22Dglcz1VwyXTCEBt6PIdG,0.625,0.341,7,-6.949,1,0.7959999999999999,0.0,0.0764,0.19899999999999998,130.127,281573,4,0.6805737268013762,0.44893143907164984,0.6363636363636364,1.0,2
97,Chillaxing,Amber An,['Amber An'],4LcTgpWNstApQIVrttI5Rp,0.7490000000000001,0.9520000000000001,5,-2.036,1,0.151,0.0,0.0985,0.953,145.003,220981,4,0.9186412753791733,0.5552941849407627,0.4545454545454546,1.0,4
98,不想逃,Dizzy Dizzo,['Dizzy Dizzo'],5qOxmMiZxqjvcYiWHNAeRB,0.741,0.606,7,-6.3,0,0.0374,0.00148,0.111,0.47700000000000004,100.0,194507,4,0.712022096234918,0.23352471382301004,0.6363636363636364,1.0,3
99,備胎 (feat. Eetu Kalavainen),R-chord,"['R-chord', 'Eetu Kalavainen']",6OuBzoZm0GHYzPNGlvB3yx,0.5,0.746,10,-8.797,1,0.00783,0.0,0.385,0.629,77.99600000000001,272004,4,0.591025827397393,0.07619708138794962,0.9090909090909092,1.0,4
100,Circles,Ananya Birla,['Ananya Birla'],7AJ6YMAAKCnYRkt67caC9T,0.65,0.546,7,-7.67,1,0.203,0.0,0.237,0.439,97.97399999999999,231398,4,0.6456364781702767,0.21903890291074707,0.6363636363636364,1.0,4
101,Boku Ga Shinou To Omottanowa,Mika Nakashima,['Mika Nakashima'],1n8OcweHlwX1NM7xqNCNw4,0.546,0.5670000000000001,8,-6.9,1,0.0913,8.43e-06,0.0969,0.384,167.769,380560,4,0.6829481029219363,0.7180700838689844,0.7272727272727273,1.0,4
102,不想,阿涵,['阿涵'],3znCaGUwljl5plPdLskKuV,0.546,0.41700000000000004,3,-8.334,1,0.784,0.0,0.0985,0.218,74.067,259137,4,0.6134612589039105,0.04810490415483942,0.2727272727272727,1.0,2
